"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","HHIPDLIB","HHIP_LIB","HHISTATB","HHIS_ATB","HHICOVQ","HHICOVQ_","HHIGROUP","HHIG_OUP","HHIPRDED","HHIP_DED","HHIR_MPD","QHI3MCX","QHI3MCX_","HHIBCBS","HHIBCBS_","HHICODE","HHICODE_","HHIPOS","HHIPOS_","HHISPECT","HHIS_ECT","HHIPROUT","HHIP_OUT","HHIPRYOU","HHIP_YOU","HHIRPMPD","HHISUBPD","HHIS_BPD","PORTAL","PORTAL_","PORTPLAN","PORT_LAN","PREMSUBS","PREM_UBS"
"20151","02812055",17,0,"5","03","D",,"A",2,"D","2","D","1","D","D",52,"F","2","D","4","D",,"A","1","D",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20151","02812055",18,0,"5","04","D",,"A",2,"D","2","D","1","D","D",120,"F","2","D","4","D",,"A","2","D",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20151","02812075",7,0,"5","01","D",,"A",1,"D","2","D","1","D","D",566,"D","1","D","2","D",,"A",,"A",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20151","02812075",8,0,"5","02","D",,"A",1,"D","2","D","1","D","D",33,"D","1","D","2","D",,"A",,"A",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20151","02812075",9,0,"5","03","D",,"A",1,"D","2","D","1","D","D",85,"D","2","D","2","D",,"A",,"A",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20151","02812135",3,0,"5","01","D",,"A",1,"D","3","D",,"A","A",.,"A","1","F","2","D",,"A",,"A","2","D","2","D",,,"A",,"A",,"A",,"A"
"20151","02812225",7,0,"5","01","D",,"A",2,"D","2","D",,"A","A",.,"A","2","D","1","D","1","D",,"A","2","D","2","D",,,"A",,"A",,"A",,"A"
"20151","02812245",13,0,"5","01","D",,"A",2,"D","2","D","1","D","D",2145,"D","2","D","4","D",,"A","4","D",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20151","02812245",14,0,"5","02","D",,"A",3,"D","3","D","2","D","D",.,"A","2","D","4","D",,"A","4","D",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02812285",12,0,"5","01","D",,"A",1,"D","2","D","1","D","D",410,"D","2","D","2","D",,"A",,"A",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20151","02812315",34,0,"5","01","D",,"A",1,"D","2","D","1","D","D",371,"D","2","D","2","D",,"A",,"A",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20151","02812315",35,0,"5","02","D",,"A",1,"D","2","D","1","D","D",78,"D","2","D","4","D",,"A","1","D",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20151","02812315",36,0,"5","03","D",,"A",1,"D","2","D","1","D","D",20,"D","2","D","4","D",,"A","2","D",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20151","02812385",16,0,"5","01","D",,"A",3,"D","2","D",,"A","A",.,"A","1","D","2","D",,"A",,"A","1","D","2","D",,,"A",,"A",,"A",,"A"
"20151","02812405",15,0,"5","01","D",,"A",1,"D","2","D",,"A","A",.,"A","2","D","1","D","2","D",,"A","1","D","2","D",,,"A",,"A",,"A",,"A"
"20151","02812405",16,0,"5","02","D",,"A",1,"D","2","D",,"A","A",.,"A","2","D","1","D","2","D",,"A","1","D","2","D",,,"A",,"A",,"A",,"A"
"20151","02812435",21,0,"5","01","D",,"A",1,"D","2","D",,"A","A",.,"A","1","D","2","D",,"A",,"A","1","D","2","D",,,"A",,"A",,"A",,"A"
"20151","02812435",22,0,"5","02","D",,"A",1,"D","2","D",,"A","A",.,"A","2","D","4","D",,"A","1","D","1","D","2","D",,,"A",,"A",,"A",,"A"
"20151","02812545",4,0,"5","01","D",,"A",2,"D","2","D","1","D","D",624,"D","1","D","2","D",,"A",,"A",,"A","1","D","01",,"A",,"A",,"A",,"A"
"20151","02812635",4,0,"5","01","D",,"A",1,"D","1","D","1","D","D",102,"D","2","D","1","D","1","D",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02812635",5,0,"5","02","D",,"A",1,"D","1","D","2","D","D",300,"D","2","D","1","D","1","D",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02812655",9,0,"5","01","D",,"A",5,"D","2","D","1","D","D",2280,"D","2","D","1","D","2","D",,"A",,"A","1","D","03",,"A",,"A",,"A",,"A"
"20151","02812675",13,0,"5","01","D",,"A",2,"D","2","D","1","D","D",2100,"D","2","D","1","D","1","D",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02812675",14,0,"5","02","D",,"A",1,"D","2","D","1","D","C",455,"F","2","D","1","D",,"C",,"A",,"A","1","D",,,"A",,"A",,"A",,"A"
"20151","02812735",22,0,"5","01","D",,"A",3,"D","2","D","1","D","D",1300,"D","1","D","1","D","2","D",,"A",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20151","02812735",23,0,"5","02","D",,"A",3,"D","2","D","1","D","D",90,"D","2","D","4","D",,"A","2","D",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02812795",5,0,"5","01","D",,"A",2,"D","2","D","2","D","D",465,"D","1","D","2","D",,"A",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02812805",14,0,"5","01","D",,"A",2,"D","1","D","2","D","D",300,"D","2","D","1","D","2","D",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02812805",15,0,"5","02","D",,"A",2,"D","1","D","2","D","D",300,"D","2","D","1","D","2","D",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02812875",8,0,"5","01","D",,"A",1,"D","3","D",,"A","A",.,"A","2","D","1","D","1","D",,"A","2","D","2","D",,,"A",,"A",,"A",,"A"
"20151","02812895",3,0,"5","01","D",,"A",1,"D","3","D","2","D","D",.,"A","2","D","2","D",,"A",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02812945",22,0,"5","01","D",,"A",2,"D","1","D","2","D","D",630,"D","1","D","2","D",,"A",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02812945",23,0,"5","02","D",,"A",2,"D","1","D","2","D","D",648,"D","1","D","3","D",,"A",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02812955",15,0,"5","01","D",,"A",1,"D","3","D",,"A","A",.,"A","2","D","4","D",,"A","4","D","2","D","2","D",,,"A",,"A",,"A",,"A"
"20151","02813035",16,0,"5","01","D",,"A",1,"D","1","D","2","D","D",336,"D","1","D","2","D",,"A",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02813045",9,0,"5","01","D",,"A",2,"D","2","D",,"A","A",.,"A","2","D","1","D","2","D",,"A","1","D","2","D",,,"A",,"A",,"A",,"A"
"20151","02813075",15,0,"5","02","D",,"A",1,"D","2","D","1","D","D",520,"D","2","D","1","D","2","D",,"A",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20151","02813105",6,0,"5","01","D",,"A",1,"D","2","D","1","D","D",270,"D","2","D","1","D","1","D",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02813105",7,0,"5","02","D",,"A",1,"D","2","D","1","D","D",60,"D","2","D","1","D","1","D",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02813155",4,0,"5","01","D",,"A",1,"D","1","D","2","D","D",369,"D","1","D","1","D","1","D",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02813185",9,0,"5","01","D",,"A",1,"D","2","D",,"A","A",.,"A","1","D","2","D",,"A",,"A","1","D","2","D",,,"A",,"A",,"A",,"A"
"20151","02813215",8,0,"5","01","D",,"A",1,"D","2","D",,"A","A",.,"A","2","D","2","D",,"A",,"A","1","D","2","D",,,"A",,"A",,"A",,"A"
"20151","02813285",8,0,"5","01","D",,"A",1,"D","2","D","2","D","D",300,"D","2","D","2","D",,"A",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02813315",7,0,"5","01","D",,"A",1,"D","2","D",,"A","A",.,"A","2","D","3","D",,"A",,"A","1","D","2","D",,,"A",,"A",,"A",,"A"
"20151","02813325",6,0,"5","01","D",,"A",2,"D","2","D","1","D","D",750,"D","2","D","1","D","2","D",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02813395",3,0,"5","01","D",,"A",1,"D","2","D",,"A","A",.,"A","1","D","1","D","2","D",,"A","1","D","2","D",,,"A",,"A",,"A",,"A"
"20151","02813425",12,0,"5","01","D",,"A",2,"D","2","D","1","D","D",540,"D","1","D","1","D","2","D",,"A",,"A","1","D","03",,"A",,"A",,"A",,"A"
"20151","02813465",19,0,"5","01","D",,"A",4,"D","2","D","1","D","D",600,"D","1","D","2","D",,"A",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02813545",7,0,"5","01","D",,"A",2,"D","1","D","2","D","D",678,"D","2","D","1","D","2","D",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02813545",8,0,"5","02","D",,"A",8,"D","1","D",,"A","A",.,"A","2","D","1","D","2","D",,"A","2","D","2","D",,,"A",,"A",,"A",,"A"
"20151","02813555",19,0,"5","01","D",,"A",1,"D","2","D","1","D","D",351,"D","2","D","2","D",,"A",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02813555",20,0,"5","02","D",,"A",1,"D","2","D","1","D","D",702,"D","2","D","2","D",,"A",,"A",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20151","02813605",17,0,"5","01","D",,"A",2,"D","2","D","1","D","D",878,"D","2","D","1","D","2","D",,"A",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20151","02813605",18,0,"5","02","D",,"A",1,"D","2","D","1","D","D",273,"D","2","D","4","D",,"A","1","D",,"A","1","D","01",,"A",,"A",,"A",,"A"
"20151","02813605",19,0,"5","03","D",,"A",1,"D","2","D","1","D","D",65,"D","2","D","4","D",,"A","1","D",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20151","02813605",20,0,"5","04","D",,"A",2,"D","2","D","1","D","D",52,"D","2","D","4","D",,"A","2","D",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20151","02813625",9,0,"5","02","D",,"A",6,"D","3","D",,"A","A",.,"A","2","D","1","D","2","D",,"A","2","D","2","D",,,"A",,"A",,"A",,"A"
"20151","02813665",23,0,"5","01","D",,"A",2,"D","2","D","1","D","D",1644,"D","1","D","2","D",,"A",,"A",,"A","1","D","03",,"A",,"A",,"A",,"A"
"20151","02813725",5,0,"5","01","D",,"A",1,"D","2","D","2","D","D",.,"A","1","D","1","D","1","D",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02813755",6,0,"5","01","D",,"A",2,"D","2","D","2","D","D",748,"D","2","D","1","D","1","D",,"A",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20151","02813775",21,0,"5","01","D",,"A",1,"D","3","D",,"A","A",.,"A","2","F","2","D",,"A",,"A","1","D","2","D",,,"A",,"A",,"A",,"A"
"20151","02813775",22,0,"5","02","D",,"A",1,"D","3","D",,"A","A",.,"A","2","D","4","D",,"A","1","D","1","D","2","D",,,"A",,"A",,"A",,"A"
"20151","02813775",23,0,"5","03","D",,"A",1,"D","3","D",,"A","A",.,"A","2","D","4","D",,"A","2","D","1","D","2","D",,,"A",,"A",,"A",,"A"
"20151","02813805",8,0,"5","02","D",,"A",1,"D","1","D","2","D","D",.,"A","2","D","1","D","2","D",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02813805",9,0,"5","03","D",,"A",1,"D","1","D","2","D","D",156,"D","2","D","1","D","2","D",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02813825",8,0,"5","01","D",,"A",3,"D","2","D","1","D","D",1625,"D","1","D","2","D",,"A",,"A",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20151","02813895",13,0,"5","01","D",,"A",1,"D","1","D","2","D","D",.,"A","2","D","2","D",,"A",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02813895",14,0,"1","02","D",,"A",1,"D","1","D","2","D","D",450,"D","2","D","1","D","2","D",,"A",,"A","1","D","04",,"A","2","D",,"A",,"A"
"20151","02813925",10,0,"5","01","D",,"A",1,"D","2","D","1","D","D",156,"D","2","D","2","D",,"A",,"A",,"A","1","D","01",,"A",,"A",,"A",,"A"
"20151","02813925",11,0,"5","02","D",,"A",1,"D","2","D","2","D","D",156,"D","2","D","2","D",,"A",,"A",,"A","1","D","01",,"A",,"A",,"A",,"A"
"20151","02813945",6,0,"5","01","D",,"A",1,"D","1","D","2","D","D",486,"D","2","D","3","D",,"A",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02813975",8,0,"5","01","D",,"A",2,"D","2","D","1","D","D",600,"D","2","D","2","D",,"A",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02814015",7,0,"5","01","D",,"A",1,"D","2","D","2","D","D",420,"D","2","D","2","D",,"A",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02814015",8,0,"5","02","D",,"A",1,"D","1","D","2","D","D",390,"D","2","D","3","D",,"A",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02814015",9,0,"5","03","D",,"A",1,"D","1","D","2","D","D",390,"D","2","D","3","D",,"A",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02814135",18,0,"5","01","D",,"A",5,"D","2","D","1","D","D",45,"D","1","D","2","D",,"A",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02814155",13,0,"5","01","D",,"A",2,"D","2","D","1","D","C",720,"F","1","D","2","D",,"A",,"A",,"A","1","D",,,"A",,"A",,"A",,"A"
"20151","02814205",11,0,"5","01","D",,"A",3,"D","2","D","1","D","D",2600,"D","1","D","1","D","1","D",,"A",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20151","02814205",12,0,"5","02","D",,"A",3,"D","2","D","1","D","D",98,"D","1","D","2","D",,"A",,"A",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20151","02836284",11,0,"1","01","D",,"A",1,"D","2","D","1","D","D",293,"D","2","D","1","D","2","D",,"A",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20151","02836304",7,0,"5","01","D",,"A",4,"D","2","D","1","D","D",195,"D","1","D","2","D",,"A",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02836404",5,0,"5","01","D",,"A",1,"D","3","D","2","D","D",.,"A","2","D","2","D",,"A",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02836414",4,0,"5","01","D",,"A",1,"D","3","D",,"A","A",.,"A","1","D","1","D","2","D",,"A","2","D","2","D",,,"A",,"A",,"A",,"A"
"20151","02836574",9,0,"5","01","D",,"A",2,"D","2","D",,"A","A",.,"A","2","D","1","D","2","D",,"A","1","D","2","D",,,"A",,"A",,"A",,"A"
"20151","02836634",11,0,"5","01","D",,"A",2,"D","2","D","1","D","D",1398,"D","2","D","1","D","2","D",,"A",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20151","02836644",18,0,"5","01","D",,"A",2,"D","2","D",,"A","A",.,"A","2","D","1","D","1","D",,"A","2","D","2","D",,,"A",,"A",,"A",,"A"
"20151","02836734",4,0,"5","01","D",,"A",3,"D","1","D","2","D","D",4158,"D","1","D","2","D",,"A",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02836764",12,0,"1","01","D",,"A",5,"D","2","D","1","D","D",1404,"D","1","D","2","D",,"A",,"A",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20151","02836864",8,0,"5","01","D",,"A",1,"D","3","D","2","D","D",.,"A","2","D","1","D","1","D",,"A",,"A","1","D","10",,"A",,"A",,"A",,"A"
"20151","02836864",9,0,"5","02","D",,"A",1,"D","2","D","2","D","D",1710,"D","2","D","1","D","1","D",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02836864",10,0,"5","03","D",,"A",1,"D","1","D","2","D","D",51,"D","2","D","4","D",,"A","1","D",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02836884",5,0,"5","01","D",,"A",2,"D","2","D","1","D","D",.,"A","2","D","2","D",,"A",,"A",,"A","1","D","01",,"A",,"A",,"A",,"A"
"20151","02836944",9,0,"5","01","D",,"A",3,"D","2","D","1","D","D",1950,"D","2","D","1","D","2","D",,"A",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20151","02836994",2,0,"1","01","D",,"A",1,"D","2","D","1","D","D",60,"F","1","D","1","D","2","D",,"A",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20151","02837154",10,0,"5","01","D",,"A",1,"D","1","D","2","D","D",171,"D","1","D","2","D",,"A",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02837154",11,0,"5","02","D",,"A",1,"D","1","D","2","D","D",66,"D","2","D","4","D",,"A","1","D",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02837154",12,0,"1","03","D",,"A",1,"D","1","D","2","D","D",360,"D","2","D","2","D",,"A",,"A",,"A","1","D","04","1","D","1","D","3","D","1","D"
"20151","02837174",5,0,"5","01","D",,"A",2,"D","2","D",,"A","A",.,"A","1","D","2","D",,"A",,"A","1","D","2","D",,,"A",,"A",,"A",,"A"
"20151","02837214",17,0,"5","01","D",,"A",2,"D","1","D","2","D","D",573,"D","1","D","1","D","2","D",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02837214",18,0,"5","02","D",,"A",2,"D","3","D","2","D","D",624,"D","2","D","1","D","2","D",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02837214",19,0,"5","03","D",,"A",1,"D","1","D","2","D","D",501,"D","1","D","3","D",,"A",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02837294",6,0,"5","01","D",,"A",2,"D","2","D","1","D","D",480,"D","2","D","1","D","1","D",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02837394",10,0,"5","02","D",,"A",1,"D","2","D",,"A","A",.,"A","2","D","1","D","2","D",,"A","1","D","2","D",,,"A",,"A",,"A",,"A"
"20151","02837424",13,0,"5","01","D",,"A",5,"D","2","D","1","D","D",1590,"D","1","D","1","D","2","D",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02837444",5,0,"5","01","D",,"A",1,"D","2","D","1","D","D",390,"D","2","D","2","D",,"A",,"A",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20151","02837444",6,0,"5","02","D",,"A",1,"D","2","D","1","D","D",.,"A","2","D","2","D",,"A",,"A",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20151","02837454",20,0,"5","01","D",,"A",1,"D","1","D","2","D","D",699,"D","2","D","3","D",,"A",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02837454",21,0,"5","02","D",,"A",1,"D","1","D","2","D","D",699,"D","2","D","3","D",,"A",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02837524",14,0,"5","01","D",,"A",2,"D","3","D","2","D","D",321,"D","2","D","2","D",,"A",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02837524",15,0,"5","02","D",,"A",2,"D","3","D","2","D","D",.,"A","2","D","2","D",,"A",,"A",,"A","1","D","09",,"A",,"A",,"A",,"A"
"20151","02837645",5,0,"5","01","D",,"A",1,"D","2","D","1","D","D",270,"D","1","D","2","D",,"A",,"A",,"A","1","D","03",,"A",,"A",,"A",,"A"
"20151","02837704",12,0,"5","01","D",,"A",3,"D","2","D","1","D","D",1040,"D","2","D","1","D","2","D",,"A",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20151","02837844",8,0,"5","01","D",,"A",1,"D","3","D",,"A","A",.,"A","2","D","4","D",,"A","4","D","2","D","2","D",,,"A",,"A",,"A",,"A"
"20151","02837844",9,0,"5","02","D",,"A",1,"D","3","D",,"A","A",.,"A","2","D","4","D",,"A","4","D","2","D","2","D",,,"A",,"A",,"A",,"A"
"20151","02837884",6,0,"5","01","D",,"A",1,"D","1","D","2","D","D",540,"D","2","D","3","D",,"A",,"A",,"A","1","D","09",,"A",,"A",,"A",,"A"
"20151","02837924",14,0,"5","01","D",,"A",2,"D","2","D","1","D","D",1800,"D","2","D","1","D","2","D",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02837934",12,0,"5","01","D",,"A",2,"D","2","D",,"A","A",.,"A","2","D","4","D",,"A","4","D","1","D","2","D",,,"A",,"A",,"A",,"A"
"20151","02837934",13,0,"5","02","D",,"A",2,"D","2","D","2","D","D",45,"D","2","D","2","D",,"A",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02837984",12,0,"5","01","D",,"A",3,"D","2","D","1","D","D",600,"D","2","D","2","D",,"A",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02838025",10,0,"1","01","D",,"A",1,"D","1","D","2","D","D",324,"D","2","D","2","D",,"A",,"A",,"A","1","D","04","1","D","1","D","3","D","1","D"
"20151","02838025",11,0,"1","02","D",,"A",1,"D","1","D","2","D","D",114,"D","2","D","4","D",,"A","1","D",,"A","1","D","04",,"A","1","D",,"C","2","D"
"20151","02838084",3,0,"5","01","D",,"A",2,"D","2","D","1","D","D",600,"D","2","D","2","D",,"A",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02838144",4,0,"5","01","D",,"A",1,"D","2","D","1","D","D",260,"F","2","D","2","D",,"A",,"A",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20151","02838144",5,0,"1","02","D",,"A",1,"D","1","D","2","D","D",282,"D","1","D","1","D","2","D",,"A",,"A","1","D","04","1","D","1","D","3","D","1","D"
"20151","02838164",5,0,"5","01","D",,"A",1,"D","2","D",,"A","A",.,"A","2","D","1","D","1","D",,"A","1","D","2","D",,,"A",,"A",,"A",,"A"
"20151","02838174",18,0,"5","01","D",,"A",2,"D","2","D","1","D","D",2175,"D","2","D","2","D",,"A",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02838254",40,0,"5","01","D",,"A",5,"D","2","D","1","D","D",690,"D","2","D","1","D","2","D",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02838254",41,0,"5","02","D",,"A",2,"D","2","D","1","D","D",240,"F","2","D","1","D","2","D",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02838274",9,0,"5","01","D",,"A",2,"D","3","D","1","D","D",390,"D","2","D","4","D",,"A","4","D",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20151","02838274",10,0,"1","02","D",,"A",1,"D","2","D","1","D","D",91,"D","2","D","4","D",,"A","1","D",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20151","02838324",8,0,"5","01","D",,"A",2,"D","1","D","2","D","D",750,"D","1","D","1","D","1","D",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02838324",9,0,"5","02","D",,"A",1,"D","1","D","2","D","D",.,"A","2","D","1","D","1","D",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02838354",5,0,"5","01","D",,"A",1,"D","3","D","2","D","D",405,"D","1","D","1","D","1","D",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02838354",6,0,"5","02","D",,"A",1,"D","3","D","1","D","D",534,"D","1","D","1","D","1","D",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02838364",3,0,"5","01","D",,"A",1,"D","2","D","1","D","D",318,"D","2","D","1","D","2","D",,"A",,"A","1","D","03",,"A",,"A",,"A",,"A"
"20151","02838374",5,0,"5","01","D",,"A",1,"D","1","D","2","D","D",.,"A","2","D","1","D",,"C",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02838384",12,0,"5","01","D",,"A",1,"D","3","D","2","D","D",777,"D","2","D","3","D",,"A",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02838474",11,0,"5","01","D",,"A",1,"D","2","D",,"A","A",.,"A","2","D","1","D","2","D",,"A","1","D","2","D",,,"A",,"A",,"A",,"A"
"20151","02838474",12,0,"5","02","D",,"A",1,"D","2","D",,"A","A",.,"A","2","D","1","D","2","D",,"A","1","D","2","D",,,"A",,"A",,"A",,"A"
"20151","02838544",12,0,"5","01","D",,"A",2,"D","1","D","2","D","D",1698,"D","1","D","2","D",,"A",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02838554",6,0,"5","01","D",,"A",2,"D","2","D","1","D","D",1625,"D","1","D","1","D","2","D",,"A",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20151","02838584",4,0,"5","01","D",,"A",1,"D","2","D","1","D","D",360,"D","2","D","1","D","1","D",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02838634",21,0,"5","02","D",,"A",3,"D","2","D",,"A","A",.,"A","1","D","4","D",,"A","4","D","1","D","2","D",,,"A",,"A",,"A",,"A"
"20151","02838654",13,0,"5","01","D",,"A",2,"D","2","D",,"A","A",.,"A","1","D","2","D",,"A",,"A","1","D","2","D",,,"A",,"A",,"A",,"A"
"20151","02838654",14,0,"1","02","D",,"A",3,"D","2","D","1","D","D",748,"D","2","D","2","D",,"A",,"A",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20151","02838654",15,0,"1","03","D",,"A",2,"D","2","D","1","D","D",72,"D","2","D","4","D",,"A","1","D",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02838674",4,0,"5","01","D",,"A",1,"D","1","D","2","D","D",900,"D","2","D","3","D",,"A",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02838684",7,0,"5","01","D",,"A",1,"D","1","D","2","D","D",204,"F","2","D","2","D",,"A",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02838754",10,0,"5","01","D",,"A",2,"D","2","D","1","D","D",1092,"D","2","D","2","D",,"A",,"A",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20151","02838754",11,0,"5","02","D",,"A",1,"D","2","D",,"A","A",.,"A","1","F","2","D",,"A",,"A","2","D","2","D",,,"A",,"A",,"A",,"A"
"20151","02838764",10,0,"1","01","D",,"A",3,"D","3","D",,"A","A",.,"A","2","D","1","D","2","D",,"A","2","D","2","D",,"1","D","1","D",,"C","1","D"
"20151","02838824",11,0,"5","01","D",,"A",1,"D","1","D","2","D","D",984,"D","1","D","2","D",,"A",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02838824",12,0,"5","02","D",,"A",1,"D","1","D","2","D","D",1854,"D","2","D","2","D",,"A",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02838844",3,0,"5","01","D",,"A",1,"D","2","D","1","D","D",2103,"D","1","D","2","D",,"A",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02838904",6,0,"5","01","D",,"A",1,"D","3","D","1","D","D",1638,"D","2","D","2","D",,"A",,"A",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20151","02838934",3,0,"5","01","D",,"A",1,"D","2","D",,"A","A",.,"A","2","F","2","D",,"A",,"A","1","D","2","D",,,"A",,"A",,"A",,"A"
"20151","02838954",15,0,"5","01","D",,"A",1,"D","2","D","2","D","D",651,"D","2","D","1","D","1","D",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02839004",13,0,"5","01","D",,"A",5,"D","2","D","1","D","D",1044,"D","2","D","1","D","2","D",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20151","02839094",20,0,"5","01","D",,"A",1,"D","2","D","1","D","D",840,"D","1","D","2","D",,"A",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
